ID,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4
63627,Huurwoning,Simpelveld,2022,890.0,2090.0,1990.0,
63628,Huurwoning,Simpelveld,2023,800.0,1940.0,1740.0,
63629,Huurwoning,Simpelveld,2024,800.0,1930.0,1570.0,
63630,Huurwoning,Sint Anthonis,2010,,,,
63631,Huurwoning,Sint Anthonis,2011,,,,
63632,Huurwoning,Sint Anthonis,2012,1400.0,2650.0,,
63633,Huurwoning,Sint Anthonis,2013,1500.0,2600.0,,
63634,Huurwoning,Sint Anthonis,2014,1150.0,2550.0,,
63635,Huurwoning,Sint Anthonis,2015,1200.0,2470.0,,
63636,Huurwoning,Sint Anthonis,2016,1260.0,2420.0,,
63637,Huurwoning,Sint Anthonis,2017,1190.0,2360.0,,
63638,Huurwoning,Sint Anthonis,2018,1200.0,2370.0,,
63639,Huurwoning,Sint Anthonis,2019,1110.0,2360.0,,
63640,Huurwoning,Sint Anthonis,2020,1110.0,2400.0,,
63641,Huurwoning,Sint Anthonis,2021,1240.0,2430.0,2350.0,
63642,Huurwoning,Sint Anthonis,2022,,,,
63643,Huurwoning,Sint Anthonis,2023,,,,
63644,Huurwoning,Sint Anthonis,2024,,,,
63645,Huurwoning,Sint-Michielsgestel,2010,,,,
63646,Huurwoning,Sint-Michielsgestel,2011,,,,
63647,Huurwoning,Sint-Michielsgestel,2012,1400.0,2750.0,,
63648,Huurwoning,Sint-Michielsgestel,2013,1500.0,2750.0,,
63649,Huurwoning,Sint-Michielsgestel,2014,1150.0,2650.0,,
63650,Huurwoning,Sint-Michielsgestel,2015,1220.0,2550.0,,
63651,Huurwoning,Sint-Michielsgestel,2016,1240.0,2510.0,,
63652,Huurwoning,Sint-Michielsgestel,2017,1200.0,2490.0,,
63653,Huurwoning,Sint-Michielsgestel,2018,1190.0,2440.0,,
63654,Huurwoning,Sint-Michielsgestel,2019,1110.0,2400.0,,
63655,Huurwoning,Sint-Michielsgestel,2020,1060.0,2440.0,,
63656,Huurwoning,Sint-Michielsgestel,2021,1180.0,2470.0,2270.0,
63657,Huurwoning,Sint-Michielsgestel,2022,850.0,2280.0,2020.0,
63658,Huurwoning,Sint-Michielsgestel,2023,760.0,2170.0,1810.0,
63659,Huurwoning,Sint-Michielsgestel,2024,740.0,2200.0,1770.0,
63660,Huurwoning,Sint-Oedenrode,2010,,,,
63661,Huurwoning,Sint-Oedenrode,2011,,,,
63662,Huurwoning,Sint-Oedenrode,2012,1300.0,2800.0,,
63663,Huurwoning,Sint-Oedenrode,2013,1400.0,2750.0,,
63664,Huurwoning,Sint-Oedenrode,2014,1050.0,2700.0,,
63665,Huurwoning,Sint-Oedenrode,2015,1140.0,2610.0,,
63666,Huurwoning,Sint-Oedenrode,2016,1160.0,2560.0,,
63667,Huurwoning,Sint-Oedenrode,2017,,,,
63668,Huurwoning,Sint-Oedenrode,2018,,,,
63669,Huurwoning,Sint-Oedenrode,2019,,,,
63670,Huurwoning,Sint-Oedenrode,2020,,,,
63671,Huurwoning,Sint-Oedenrode,2021,,,,
63672,Huurwoning,Sint-Oedenrode,2022,,,,
63673,Huurwoning,Sint-Oedenrode,2023,,,,
63674,Huurwoning,Sint-Oedenrode,2024,,,,
63675,Huurwoning,Sittard-Geleen,2010,,,,
63676,Huurwoning,Sittard-Geleen,2011,,,,
63677,Huurwoning,Sittard-Geleen,2012,1450.0,2650.0,,
63678,Huurwoning,Sittard-Geleen,2013,1500.0,2600.0,,
63679,Huurwoning,Sittard-Geleen,2014,1050.0,2450.0,,
63680,Huurwoning,Sittard-Geleen,2015,1110.0,2370.0,,
63681,Huurwoning,Sittard-Geleen,2016,1150.0,2360.0,,
63682,Huurwoning,Sittard-Geleen,2017,1100.0,2350.0,,
63683,Huurwoning,Sittard-Geleen,2018,1070.0,2330.0,,
63684,Huurwoning,Sittard-Geleen,2019,970.0,2300.0,,
63685,Huurwoning,Sittard-Geleen,2020,890.0,2220.0,,
63686,Huurwoning,Sittard-Geleen,2021,990.0,2250.0,2180.0,
63687,Huurwoning,Sittard-Geleen,2022,760.0,2090.0,1990.0,
63688,Huurwoning,Sittard-Geleen,2023,670.0,2010.0,1850.0,
63689,Huurwoning,Sittard-Geleen,2024,660.0,2000.0,1830.0,
63690,Huurwoning,Skarsterlân,2010,,,,
63691,Huurwoning,Skarsterlân,2011,,,,
63692,Huurwoning,Skarsterlân,2012,1500.0,2400.0,,
63693,Huurwoning,Skarsterlân,2013,1600.0,2350.0,,
63694,Huurwoning,Skarsterlân,2014,,,,
63695,Huurwoning,Skarsterlân,2015,,,,
63696,Huurwoning,Skarsterlân,2016,,,,
63697,Huurwoning,Skarsterlân,2017,,,,
63698,Huurwoning,Skarsterlân,2018,,,,
63699,Huurwoning,Skarsterlân,2019,,,,
63700,Huurwoning,Skarsterlân,2020,,,,
63701,Huurwoning,Skarsterlân,2021,,,,
63702,Huurwoning,Skarsterlân,2022,,,,
63703,Huurwoning,Skarsterlân,2023,,,,
63704,Huurwoning,Skarsterlân,2024,,,,
63705,Huurwoning,Sliedrecht,2010,,,,
63706,Huurwoning,Sliedrecht,2011,,,,
63707,Huurwoning,Sliedrecht,2012,1200.0,2200.0,,
63708,Huurwoning,Sliedrecht,2013,1300.0,2200.0,,
63709,Huurwoning,Sliedrecht,2014,950.0,2100.0,,
63710,Huurwoning,Sliedrecht,2015,1010.0,2070.0,,
63711,Huurwoning,Sliedrecht,2016,1000.0,2030.0,,
63712,Huurwoning,Sliedrecht,2017,980.0,2030.0,,
63713,Huurwoning,Sliedrecht,2018,980.0,2000.0,,
63714,Huurwoning,Sliedrecht,2019,950.0,1950.0,,
63715,Huurwoning,Sliedrecht,2020,860.0,1980.0,,
63716,Huurwoning,Sliedrecht,2021,910.0,2070.0,2050.0,
63717,Huurwoning,Sliedrecht,2022,630.0,1950.0,1910.0,
63718,Huurwoning,Sliedrecht,2023,530.0,1890.0,1850.0,
63719,Huurwoning,Sliedrecht,2024,520.0,1910.0,1810.0,
63720,Huurwoning,Slochteren,2010,,,,
63721,Huurwoning,Slochteren,2011,,,,
63722,Huurwoning,Slochteren,2012,1900.0,2800.0,,
63723,Huurwoning,Slochteren,2013,1950.0,2750.0,,
63724,Huurwoning,Slochteren,2014,1450.0,2650.0,,
63725,Huurwoning,Slochteren,2015,1490.0,2350.0,,
63726,Huurwoning,Slochteren,2016,1560.0,2330.0,,
63727,Huurwoning,Slochteren,2017,1470.0,2270.0,,
63728,Huurwoning,Slochteren,2018,,,,
63729,Huurwoning,Slochteren,2019,,,,
63730,Huurwoning,Slochteren,2020,,,,
63731,Huurwoning,Slochteren,2021,,,,
63732,Huurwoning,Slochteren,2022,,,,
63733,Huurwoning,Slochteren,2023,,,,
63734,Huurwoning,Slochteren,2024,,,,
63735,Huurwoning,Sluis,2010,,,,
63736,Huurwoning,Sluis,2011,,,,
63737,Huurwoning,Sluis,2012,1500.0,2450.0,,
63738,Huurwoning,Sluis,2013,1600.0,2450.0,,
63739,Huurwoning,Sluis,2014,1200.0,2400.0,,
63740,Huurwoning,Sluis,2015,1190.0,2090.0,,
63741,Huurwoning,Sluis,2016,1170.0,1950.0,,
63742,Huurwoning,Sluis,2017,1100.0,1870.0,,
63743,Huurwoning,Sluis,2018,1120.0,1840.0,,
63744,Huurwoning,Sluis,2019,1040.0,1840.0,,
63745,Huurwoning,Sluis,2020,1030.0,1950.0,,
63746,Huurwoning,Sluis,2021,1140.0,1950.0,1730.0,
63747,Huurwoning,Sluis,2022,890.0,1830.0,1470.0,
63748,Huurwoning,Sluis,2023,830.0,1810.0,1380.0,
63749,Huurwoning,Sluis,2024,790.0,1890.0,1380.0,
63750,Huurwoning,Smallingerland,2010,,,,
63751,Huurwoning,Smallingerland,2011,,,,
63752,Huurwoning,Smallingerland,2012,1550.0,2300.0,,
63753,Huurwoning,Smallingerland,2013,1600.0,2250.0,,
63754,Huurwoning,Smallingerland,2014,1200.0,2150.0,,
63755,Huurwoning,Smallingerland,2015,1220.0,2140.0,,
63756,Huurwoning,Smallingerland,2016,1260.0,2110.0,,
63757,Huurwoning,Smallingerland,2017,1200.0,2060.0,,
63758,Huurwoning,Smallingerland,2018,1190.0,1990.0,,
63759,Huurwoning,Smallingerland,2019,1100.0,1950.0,,
63760,Huurwoning,Smallingerland,2020,1020.0,1960.0,,
63761,Huurwoning,Smallingerland,2021,1140.0,1990.0,1820.0,
63762,Huurwoning,Smallingerland,2022,860.0,1810.0,1580.0,
63763,Huurwoning,Smallingerland,2023,800.0,1750.0,1480.0,
63764,Huurwoning,Smallingerland,2024,790.0,1780.0,1480.0,
63765,Huurwoning,Sneek,2010,,,,
63766,Huurwoning,Sneek,2011,,,,
63767,Huurwoning,Sneek,2012,,,,
63768,Huurwoning,Sneek,2013,,,,
63769,Huurwoning,Sneek,2014,,,,
63770,Huurwoning,Sneek,2015,,,,
63771,Huurwoning,Sneek,2016,,,,
63772,Huurwoning,Sneek,2017,,,,
63773,Huurwoning,Sneek,2018,,,,
63774,Huurwoning,Sneek,2019,,,,
63775,Huurwoning,Sneek,2020,,,,
63776,Huurwoning,Sneek,2021,,,,
63777,Huurwoning,Sneek,2022,,,,
63778,Huurwoning,Sneek,2023,,,,
63779,Huurwoning,Sneek,2024,,,,
63780,Huurwoning,Soest,2010,,,,
63781,Huurwoning,Soest,2011,,,,
63782,Huurwoning,Soest,2012,1500.0,2800.0,,
63783,Huurwoning,Soest,2013,1600.0,2750.0,,
63784,Huurwoning,Soest,2014,1200.0,2600.0,,
63785,Huurwoning,Soest,2015,1190.0,2390.0,,
63786,Huurwoning,Soest,2016,1200.0,2350.0,,
63787,Huurwoning,Soest,2017,1140.0,2320.0,,
63788,Huurwoning,Soest,2018,1120.0,2290.0,,
63789,Huurwoning,Soest,2019,1020.0,2230.0,,
63790,Huurwoning,Soest,2020,960.0,2220.0,,
63791,Huurwoning,Soest,2021,1030.0,2220.0,2040.0,
63792,Huurwoning,Soest,2022,790.0,2040.0,1830.0,
63793,Huurwoning,Soest,2023,710.0,1980.0,1780.0,
63794,Huurwoning,Soest,2024,690.0,2010.0,1800.0,
63795,Huurwoning,Someren,2010,,,,
63796,Huurwoning,Someren,2011,,,,
63797,Huurwoning,Someren,2012,1550.0,3200.0,,
63798,Huurwoning,Someren,2013,1700.0,3200.0,,
63799,Huurwoning,Someren,2014,1250.0,3000.0,,
63800,Huurwoning,Someren,2015,1210.0,2600.0,,
63801,Huurwoning,Someren,2016,1260.0,2540.0,,
63802,Huurwoning,Someren,2017,1220.0,2490.0,,
63803,Huurwoning,Someren,2018,1230.0,2480.0,,
63804,Huurwoning,Someren,2019,1150.0,2460.0,,
63805,Huurwoning,Someren,2020,1070.0,2450.0,,
63806,Huurwoning,Someren,2021,1210.0,2480.0,2330.0,
63807,Huurwoning,Someren,2022,890.0,2280.0,2030.0,
63808,Huurwoning,Someren,2023,800.0,2190.0,1810.0,
63809,Huurwoning,Someren,2024,780.0,2160.0,1740.0,
63810,Huurwoning,Son en Breugel,2010,,,,
63811,Huurwoning,Son en Breugel,2011,,,,
63812,Huurwoning,Son en Breugel,2012,1550.0,3050.0,,
63813,Huurwoning,Son en Breugel,2013,1650.0,3050.0,,
63814,Huurwoning,Son en Breugel,2014,1250.0,2900.0,,
63815,Huurwoning,Son en Breugel,2015,1240.0,2680.0,,
63816,Huurwoning,Son en Breugel,2016,1310.0,2640.0,,
63817,Huurwoning,Son en Breugel,2017,1280.0,2590.0,,
63818,Huurwoning,Son en Breugel,2018,1260.0,2520.0,,
63819,Huurwoning,Son en Breugel,2019,1170.0,2410.0,,
63820,Huurwoning,Son en Breugel,2020,1060.0,2360.0,,
63821,Huurwoning,Son en Breugel,2021,1190.0,2320.0,2090.0,
63822,Huurwoning,Son en Breugel,2022,870.0,2150.0,1870.0,
63823,Huurwoning,Son en Breugel,2023,800.0,2050.0,1690.0,
63824,Huurwoning,Son en Breugel,2024,820.0,2070.0,1670.0,
63825,Huurwoning,Spijkenisse,2010,,,,
63826,Huurwoning,Spijkenisse,2011,,,,
63827,Huurwoning,Spijkenisse,2012,1150.0,2600.0,,
63828,Huurwoning,Spijkenisse,2013,1200.0,2550.0,,
63829,Huurwoning,Spijkenisse,2014,900.0,2500.0,,
63830,Huurwoning,Spijkenisse,2015,,,,
63831,Huurwoning,Spijkenisse,2016,,,,
63832,Huurwoning,Spijkenisse,2017,,,,
63833,Huurwoning,Spijkenisse,2018,,,,
63834,Huurwoning,Spijkenisse,2019,,,,
63835,Huurwoning,Spijkenisse,2020,,,,
63836,Huurwoning,Spijkenisse,2021,,,,
63837,Huurwoning,Spijkenisse,2022,,,,
63838,Huurwoning,Spijkenisse,2023,,,,
63839,Huurwoning,Spijkenisse,2024,,,,
63840,Huurwoning,Stadskanaal,2010,,,,
63841,Huurwoning,Stadskanaal,2011,,,,
63842,Huurwoning,Stadskanaal,2012,1650.0,2500.0,,
63843,Huurwoning,Stadskanaal,2013,1700.0,2450.0,,
63844,Huurwoning,Stadskanaal,2014,1250.0,2350.0,,
63845,Huurwoning,Stadskanaal,2015,1280.0,2240.0,,
63846,Huurwoning,Stadskanaal,2016,1350.0,2250.0,,
63847,Huurwoning,Stadskanaal,2017,1280.0,2200.0,,
63848,Huurwoning,Stadskanaal,2018,1280.0,2190.0,,
63849,Huurwoning,Stadskanaal,2019,1180.0,2180.0,,
63850,Huurwoning,Stadskanaal,2020,1130.0,2110.0,,
63851,Huurwoning,Stadskanaal,2021,1240.0,2150.0,2000.0,
63852,Huurwoning,Stadskanaal,2022,960.0,2030.0,1830.0,
63853,Huurwoning,Stadskanaal,2023,870.0,1930.0,1660.0,
63854,Huurwoning,Stadskanaal,2024,860.0,1890.0,1420.0,
63855,Huurwoning,Staphorst,2010,,,,
63856,Huurwoning,Staphorst,2011,,,,
63857,Huurwoning,Staphorst,2012,1950.0,3250.0,,
63858,Huurwoning,Staphorst,2013,2050.0,3150.0,,
63859,Huurwoning,Staphorst,2014,1500.0,3000.0,,
63860,Huurwoning,Staphorst,2015,1520.0,2640.0,,
63861,Huurwoning,Staphorst,2016,1620.0,2660.0,,
63862,Huurwoning,Staphorst,2017,1540.0,2630.0,,
63863,Huurwoning,Staphorst,2018,1540.0,2460.0,,
63864,Huurwoning,Staphorst,2019,1330.0,2270.0,,
63865,Huurwoning,Staphorst,2020,1310.0,2430.0,,
63866,Huurwoning,Staphorst,2021,1460.0,2470.0,2100.0,
63867,Huurwoning,Staphorst,2022,1100.0,2240.0,1710.0,
63868,Huurwoning,Staphorst,2023,990.0,2240.0,1620.0,
63869,Huurwoning,Staphorst,2024,950.0,2240.0,1560.0,
63870,Huurwoning,Stede Broec,2010,,,,
63871,Huurwoning,Stede Broec,2011,,,,
63872,Huurwoning,Stede Broec,2012,1400.0,2550.0,,
63873,Huurwoning,Stede Broec,2013,1450.0,2500.0,,
63874,Huurwoning,Stede Broec,2014,1100.0,2450.0,,
63875,Huurwoning,Stede Broec,2015,1140.0,2340.0,,
63876,Huurwoning,Stede Broec,2016,1190.0,2240.0,,
63877,Huurwoning,Stede Broec,2017,1120.0,2160.0,,
63878,Huurwoning,Stede Broec,2018,1150.0,2090.0,,
63879,Huurwoning,Stede Broec,2019,1030.0,2070.0,,
63880,Huurwoning,Stede Broec,2020,970.0,2080.0,,
63881,Huurwoning,Stede Broec,2021,1120.0,2120.0,1900.0,
63882,Huurwoning,Stede Broec,2022,830.0,1970.0,1740.0,
63883,Huurwoning,Stede Broec,2023,750.0,1890.0,1630.0,
63884,Huurwoning,Stede Broec,2024,740.0,1880.0,1540.0,
63885,Huurwoning,Steenbergen,2010,,,,
63886,Huurwoning,Steenbergen,2011,,,,
63887,Huurwoning,Steenbergen,2012,1550.0,2850.0,,
63888,Huurwoning,Steenbergen,2013,1650.0,2800.0,,
63889,Huurwoning,Steenbergen,2014,1200.0,2700.0,,
63890,Huurwoning,Steenbergen,2015,1240.0,2480.0,,
63891,Huurwoning,Steenbergen,2016,1250.0,2390.0,,
63892,Huurwoning,Steenbergen,2017,1160.0,2340.0,,
63893,Huurwoning,Steenbergen,2018,1170.0,2310.0,,
63894,Huurwoning,Steenbergen,2019,1060.0,2250.0,,
63895,Huurwoning,Steenbergen,2020,980.0,2270.0,,
63896,Huurwoning,Steenbergen,2021,1080.0,2310.0,2100.0,
63897,Huurwoning,Steenbergen,2022,830.0,2170.0,1930.0,
63898,Huurwoning,Steenbergen,2023,760.0,2130.0,1830.0,
63899,Huurwoning,Steenbergen,2024,760.0,2130.0,1790.0,
63900,Huurwoning,Steenwijkerland,2010,,,,
63901,Huurwoning,Steenwijkerland,2011,,,,
63902,Huurwoning,Steenwijkerland,2012,1650.0,2550.0,,
63903,Huurwoning,Steenwijkerland,2013,1700.0,2500.0,,
63904,Huurwoning,Steenwijkerland,2014,1250.0,2400.0,,
63905,Huurwoning,Steenwijkerland,2015,1290.0,2230.0,,
63906,Huurwoning,Steenwijkerland,2016,1340.0,2180.0,,
63907,Huurwoning,Steenwijkerland,2017,1270.0,2150.0,,
63908,Huurwoning,Steenwijkerland,2018,1270.0,2150.0,,
63909,Huurwoning,Steenwijkerland,2019,1150.0,2110.0,,
63910,Huurwoning,Steenwijkerland,2020,1080.0,2120.0,,
63911,Huurwoning,Steenwijkerland,2021,1230.0,2170.0,2090.0,
63912,Huurwoning,Steenwijkerland,2022,910.0,2050.0,1900.0,
63913,Huurwoning,Steenwijkerland,2023,810.0,1980.0,1790.0,
63914,Huurwoning,Steenwijkerland,2024,800.0,1960.0,1640.0,
63915,Huurwoning,Stein (L.),2010,,,,
63916,Huurwoning,Stein (L.),2011,,,,
63917,Huurwoning,Stein (L.),2012,1500.0,2800.0,,
63918,Huurwoning,Stein (L.),2013,1600.0,2850.0,,
63919,Huurwoning,Stein (L.),2014,1100.0,2500.0,,
63920,Huurwoning,Stein (L.),2015,1160.0,2400.0,,
63921,Huurwoning,Stein (L.),2016,1190.0,2340.0,,
63922,Huurwoning,Stein (L.),2017,1140.0,2290.0,,
63923,Huurwoning,Stein (L.),2018,1110.0,2220.0,,
63924,Huurwoning,Stein (L.),2019,1040.0,2180.0,,
63925,Huurwoning,Stein (L.),2020,940.0,2140.0,,
63926,Huurwoning,Stein (L.),2021,1060.0,2150.0,1830.0,
63927,Huurwoning,Stein (L.),2022,790.0,2030.0,1690.0,
63928,Huurwoning,Stein (L.),2023,710.0,1980.0,1600.0,
63929,Huurwoning,Stein (L.),2024,700.0,1990.0,1590.0,
63930,Huurwoning,Stichtse Vecht,2010,,,,
63931,Huurwoning,Stichtse Vecht,2011,,,,
63932,Huurwoning,Stichtse Vecht,2012,1400.0,2700.0,,
63933,Huurwoning,Stichtse Vecht,2013,1400.0,2650.0,,
63934,Huurwoning,Stichtse Vecht,2014,1050.0,2500.0,,
63935,Huurwoning,Stichtse Vecht,2015,1100.0,2390.0,,
63936,Huurwoning,Stichtse Vecht,2016,1130.0,2360.0,,
63937,Huurwoning,Stichtse Vecht,2017,1090.0,2310.0,,
63938,Huurwoning,Stichtse Vecht,2018,1090.0,2270.0,,
63939,Huurwoning,Stichtse Vecht,2019,1010.0,2200.0,,
63940,Huurwoning,Stichtse Vecht,2020,950.0,2160.0,,
63941,Huurwoning,Stichtse Vecht,2021,1060.0,2220.0,2110.0,
63942,Huurwoning,Stichtse Vecht,2022,790.0,2030.0,1880.0,
63943,Huurwoning,Stichtse Vecht,2023,730.0,1960.0,1790.0,
63944,Huurwoning,Stichtse Vecht,2024,710.0,1960.0,1760.0,
63945,Huurwoning,Strijen,2010,,,,
63946,Huurwoning,Strijen,2011,,,,
63947,Huurwoning,Strijen,2012,1350.0,2600.0,,
63948,Huurwoning,Strijen,2013,1350.0,2550.0,,
63949,Huurwoning,Strijen,2014,1050.0,2500.0,,
63950,Huurwoning,Strijen,2015,950.0,2290.0,,
63951,Huurwoning,Strijen,2016,960.0,2260.0,,
63952,Huurwoning,Strijen,2017,1000.0,2240.0,,
63953,Huurwoning,Strijen,2018,1030.0,2220.0,,
63954,Huurwoning,Strijen,2019,,,,
63955,Huurwoning,Strijen,2020,,,,
63956,Huurwoning,Strijen,2021,,,,
63957,Huurwoning,Strijen,2022,,,,
63958,Huurwoning,Strijen,2023,,,,
63959,Huurwoning,Strijen,2024,,,,
63960,Huurwoning,Súdwest-Fryslân,2010,,,,
63961,Huurwoning,Súdwest-Fryslân,2011,,,,
63962,Huurwoning,Súdwest-Fryslân,2012,1550.0,2250.0,,
63963,Huurwoning,Súdwest-Fryslân,2013,1600.0,2200.0,,
63964,Huurwoning,Súdwest-Fryslân,2014,1150.0,2150.0,,
63965,Huurwoning,Súdwest-Fryslân,2015,1220.0,2080.0,,
63966,Huurwoning,Súdwest-Fryslân,2016,1250.0,2030.0,,
63967,Huurwoning,Súdwest-Fryslân,2017,1170.0,2010.0,,
63968,Huurwoning,Súdwest-Fryslân,2018,1200.0,1980.0,,
63969,Huurwoning,Súdwest-Fryslân,2019,1090.0,1950.0,,
63970,Huurwoning,Súdwest-Fryslân,2020,1030.0,1980.0,,
63971,Huurwoning,Súdwest-Fryslân,2021,1150.0,2010.0,1870.0,
63972,Huurwoning,Súdwest-Fryslân,2022,860.0,1860.0,1680.0,
63973,Huurwoning,Súdwest-Fryslân,2023,790.0,1810.0,1590.0,
63974,Huurwoning,Súdwest-Fryslân,2024,770.0,1810.0,1520.0,
63975,Huurwoning,Terneuzen,2010,,,,
63976,Huurwoning,Terneuzen,2011,,,,
63977,Huurwoning,Terneuzen,2012,1300.0,2400.0,,
63978,Huurwoning,Terneuzen,2013,1400.0,2400.0,,
63979,Huurwoning,Terneuzen,2014,1100.0,2350.0,,
63980,Huurwoning,Terneuzen,2015,1090.0,2230.0,,
63981,Huurwoning,Terneuzen,2016,1110.0,2190.0,,
63982,Huurwoning,Terneuzen,2017,1060.0,2140.0,,
63983,Huurwoning,Terneuzen,2018,1080.0,2100.0,,
63984,Huurwoning,Terneuzen,2019,1010.0,1980.0,,
63985,Huurwoning,Terneuzen,2020,950.0,1960.0,,
63986,Huurwoning,Terneuzen,2021,1050.0,2010.0,1790.0,
63987,Huurwoning,Terneuzen,2022,830.0,1890.0,1580.0,
63988,Huurwoning,Terneuzen,2023,750.0,1860.0,1520.0,
63989,Huurwoning,Terneuzen,2024,730.0,1880.0,1540.0,
63990,Huurwoning,Terschelling,2010,,,,
63991,Huurwoning,Terschelling,2011,,,,
63992,Huurwoning,Terschelling,2012,1750.0,2700.0,,
63993,Huurwoning,Terschelling,2013,1850.0,2700.0,,
63994,Huurwoning,Terschelling,2014,1300.0,2450.0,,
63995,Huurwoning,Terschelling,2015,1460.0,2470.0,,
63996,Huurwoning,Terschelling,2016,1480.0,2410.0,,
63997,Huurwoning,Terschelling,2017,1360.0,2350.0,,
63998,Huurwoning,Terschelling,2018,1450.0,2350.0,,
63999,Huurwoning,Terschelling,2019,1360.0,2330.0,,
64000,Huurwoning,Terschelling,2020,1240.0,2450.0,,
64001,Huurwoning,Terschelling,2021,1440.0,2510.0,2430.0,
64002,Huurwoning,Terschelling,2022,1070.0,2330.0,2220.0,
64003,Huurwoning,Terschelling,2023,950.0,2120.0,1710.0,
64004,Huurwoning,Terschelling,2024,920.0,2110.0,1580.0,
64005,Huurwoning,Texel,2010,,,,
64006,Huurwoning,Texel,2011,,,,
64007,Huurwoning,Texel,2012,1400.0,2650.0,,
64008,Huurwoning,Texel,2013,1450.0,2600.0,,
64009,Huurwoning,Texel,2014,1050.0,2350.0,,
64010,Huurwoning,Texel,2015,1130.0,2320.0,,
64011,Huurwoning,Texel,2016,1150.0,2240.0,,
64012,Huurwoning,Texel,2017,1070.0,2120.0,,
64013,Huurwoning,Texel,2018,1180.0,2080.0,,
64014,Huurwoning,Texel,2019,1050.0,2150.0,,
64015,Huurwoning,Texel,2020,990.0,2080.0,,
64016,Huurwoning,Texel,2021,1080.0,2190.0,1950.0,
64017,Huurwoning,Texel,2022,780.0,1990.0,1650.0,
64018,Huurwoning,Texel,2023,720.0,1930.0,1580.0,
64019,Huurwoning,Texel,2024,720.0,1980.0,1600.0,
64020,Huurwoning,Teylingen,2010,,,,
64021,Huurwoning,Teylingen,2011,,,,
64022,Huurwoning,Teylingen,2012,1250.0,2700.0,,
64023,Huurwoning,Teylingen,2013,1350.0,2650.0,,
64024,Huurwoning,Teylingen,2014,1000.0,2550.0,,
64025,Huurwoning,Teylingen,2015,1070.0,2460.0,,
64026,Huurwoning,Teylingen,2016,1120.0,2400.0,,
64027,Huurwoning,Teylingen,2017,1070.0,2340.0,,
64028,Huurwoning,Teylingen,2018,1060.0,2300.0,,
64029,Huurwoning,Teylingen,2019,970.0,2200.0,,
64030,Huurwoning,Teylingen,2020,890.0,2170.0,,
64031,Huurwoning,Teylingen,2021,990.0,2180.0,2010.0,
64032,Huurwoning,Teylingen,2022,740.0,1990.0,1770.0,
64033,Huurwoning,Teylingen,2023,680.0,1930.0,1650.0,
64034,Huurwoning,Teylingen,2024,660.0,1920.0,1580.0,
64035,Huurwoning,Tholen,2010,,,,
64036,Huurwoning,Tholen,2011,,,,
64037,Huurwoning,Tholen,2012,1350.0,2550.0,,
64038,Huurwoning,Tholen,2013,1450.0,2450.0,,
64039,Huurwoning,Tholen,2014,1150.0,2300.0,,
64040,Huurwoning,Tholen,2015,1160.0,2140.0,,
64041,Huurwoning,Tholen,2016,1170.0,2120.0,,
64042,Huurwoning,Tholen,2017,1090.0,2020.0,,
64043,Huurwoning,Tholen,2018,1090.0,1980.0,,
64044,Huurwoning,Tholen,2019,1020.0,1940.0,,
64045,Huurwoning,Tholen,2020,960.0,1970.0,,
64046,Huurwoning,Tholen,2021,1070.0,2150.0,1860.0,
64047,Huurwoning,Tholen,2022,810.0,2030.0,1660.0,
64048,Huurwoning,Tholen,2023,760.0,1980.0,1580.0,
64049,Huurwoning,Tholen,2024,760.0,1970.0,1580.0,
64050,Huurwoning,Tiel,2010,,,,
64051,Huurwoning,Tiel,2011,,,,
64052,Huurwoning,Tiel,2012,1350.0,2750.0,,
64053,Huurwoning,Tiel,2013,1450.0,2700.0,,
64054,Huurwoning,Tiel,2014,1100.0,2650.0,,
64055,Huurwoning,Tiel,2015,1130.0,2520.0,,
64056,Huurwoning,Tiel,2016,1130.0,2420.0,,
64057,Huurwoning,Tiel,2017,1100.0,2340.0,,
64058,Huurwoning,Tiel,2018,1110.0,2290.0,,
64059,Huurwoning,Tiel,2019,1040.0,2270.0,,
64060,Huurwoning,Tiel,2020,970.0,2310.0,,
64061,Huurwoning,Tiel,2021,1090.0,2310.0,2210.0,
64062,Huurwoning,Tiel,2022,820.0,2110.0,1900.0,
64063,Huurwoning,Tiel,2023,750.0,2030.0,1780.0,
64064,Huurwoning,Tiel,2024,730.0,2030.0,1720.0,
64065,Huurwoning,Tilburg,2010,,,,
64066,Huurwoning,Tilburg,2011,,,,
64067,Huurwoning,Tilburg,2012,950.0,2500.0,,
64068,Huurwoning,Tilburg,2013,950.0,2450.0,,
64069,Huurwoning,Tilburg,2014,700.0,2350.0,,
64070,Huurwoning,Tilburg,2015,740.0,2370.0,,
64071,Huurwoning,Tilburg,2016,770.0,2330.0,,
64072,Huurwoning,Tilburg,2017,740.0,2300.0,,
64073,Huurwoning,Tilburg,2018,730.0,2280.0,,
64074,Huurwoning,Tilburg,2019,680.0,2230.0,,
64075,Huurwoning,Tilburg,2020,680.0,2190.0,,
64076,Huurwoning,Tilburg,2021,740.0,2230.0,2130.0,
64077,Huurwoning,Tilburg,2022,560.0,2050.0,1890.0,
64078,Huurwoning,Tilburg,2023,510.0,1990.0,1790.0,
64079,Huurwoning,Tilburg,2024,500.0,2000.0,1750.0,
